loan_amnt,int_rate,installment,emp_length,home_ownership,verification_status,dti,total_acc,earl_cr_line_t,loan_inc_pct,log_income,tempo_mes,status,status_repayment
20000,20.3,533.23,4.0,RENT,Verified,18.02,27.0,-119 days +06:24:00,0.2898550724637681,11.141861783579396,35.0,0,1
12800,14.27,299.63,9.0,RENT,Verified,16.75,23.0,-255 days +08:48:00,0.17066666666666666,11.225243392518447,38.0,0,1
21000,14.27,491.58,1.0,MORTGAGE,Verified,8.76,32.0,-142 days +23:12:00,0.23333333333333334,11.407564949312402,34.0,0,1
24925,23.91,715.75,4.0,RENT,Verified,17.74,26.0,-93 days +16:00:00,0.41541666666666666,11.002099841204238,39.0,0,1
12000,14.27,280.91,2.0,RENT,Source Verified,6.51,18.0,-66 days +00:48:00,0.15,11.289781913656018,12.0,0,1
17500,12.42,393.01,4.0,RENT,Not Verified,16.7,53.0,-302 days +15:12:00,0.25,11.156250521031495,4.0,0,1
20000,12.69,451.9,7.0,RENT,Verified,27.67,29.0,-118 days +07:12:00,0.4,10.819778284410283,30.0,0,1
15000,16.77,370.94,8.0,RENT,Not Verified,15.69,12.0,-82 days +20:00:00,0.35714285714285715,10.645424897265505,60.0,0,0
30000,19.03,778.72,1.0,RENT,Verified,15.72,24.0,-149 days +20:48:00,0.2830188679245283,11.571194373094205,16.0,0,1
16000,17.27,399.97,4.0,MORTGAGE,Verified,11.98,13.0,-79 days +20:48:00,0.26666666666666666,11.002099841204238,49.0,0,1
8200,16.77,202.78,10.0,RENT,Source Verified,5.06,8.0,-267 days +04:48:00,0.19523809523809524,10.645424897265505,13.0,1,0
13200,17.27,329.98,7.0,RENT,Verified,24.36,20.0,-170 days +14:24:00,0.33,10.596634733096073,26.0,0,1
15000,15.96,364.46,8.0,RENT,Source Verified,20.14,30.0,-146 days +22:24:00,0.40540540540540543,10.51867319162636,25.0,1,0
35000,19.03,593.77,4.0,MORTGAGE,Verified,14.08,31.0,-237 days +14:24:00,0.14893617021276595,12.367340793126296,24.0,1,0
21000,14.65,495.74,4.0,MORTGAGE,Verified,20.11,24.0,-191 days +06:24:00,0.3,11.156250521031495,60.0,0,0
13000,19.42,340.24,7.0,RENT,Not Verified,19.09,35.0,-121 days +07:12:00,0.23636363636363636,10.915088464214607,23.0,1,0
28000,14.65,660.99,2.0,RENT,Verified,11.81,62.0,-161 days +16:48:00,0.175,11.982929094215963,60.0,0,0
18000,16.77,272.02,10.0,MORTGAGE,Source Verified,4.62,14.0,-255 days +08:48:00,0.3050847457627119,10.985292722887856,47.0,0,1
16400,17.27,409.97,5.0,RENT,Verified,12.51,11.0,-139 days +00:00:00,0.26666666666666666,11.02679245379461,20.0,1,0
10000,18.64,257.43,5.0,OWN,Verified,12.75,18.0,-65 days +01:36:00,0.25,10.596634733096073,12.0,1,0
20125,19.42,526.72,10.0,MORTGAGE,Verified,19.7,31.0,-153 days +19:12:00,0.1953883495145631,11.542484267211773,30.0,0,1
20000,16.77,494.59,1.0,RENT,Verified,16.77,24.0,-149 days +20:48:00,0.2222222222222222,11.407564949312402,48.0,0,1
20400,17.58,513.38,1.0,RENT,Verified,17.86,28.0,-232 days +16:48:00,0.3923076923076923,10.858998997563564,45.0,0,1
15000,11.71,331.48,3.0,MORTGAGE,Not Verified,14.05,23.0,-112 days +09:36:00,0.2,11.225243392518447,23.0,0,1
20000,18.64,514.86,10.0,RENT,Verified,13.37,19.0,-145 days +23:12:00,0.4,10.819778284410283,60.0,0,0
7100,19.42,185.83,3.0,RENT,Verified,23.13,25.0,-133 days +03:12:00,0.19722222222222222,10.491274217438248,60.0,0,0
30000,14.27,702.26,10.0,RENT,Verified,21.25,27.0,-340 days +03:12:00,0.4838709677419355,11.03488966402723,49.0,0,1
6200,18.64,159.61,9.0,MORTGAGE,Source Verified,10.61,12.0,-138 days +00:48:00,0.12156862745098039,10.839580911706463,24.0,0,1
25000,14.65,590.17,4.0,MORTGAGE,Verified,7.15,44.0,-181 days +11:12:00,0.2358490566037736,11.571194373094205,14.0,0,1
12000,18.25,306.36,3.0,RENT,Source Verified,11.8,13.0,-184 days +09:36:00,0.5,10.085809109330082,39.0,0,1
24575,19.03,637.9,10.0,MORTGAGE,Verified,19.75,25.0,-216 days +21:36:00,0.41652542372881357,10.985292722887856,36.0,1,0
12375,15.96,300.68,2.0,RENT,Not Verified,23.74,12.0,-204 days +00:48:00,0.3344594594594595,10.51867319162636,50.0,0,1
21000,11.71,464.07,2.0,RENT,Verified,8.88,21.0,-148 days +21:36:00,0.28,11.225243392518447,30.0,0,1
20000,19.42,523.45,3.0,MORTGAGE,Source Verified,8.84,35.0,-143 days +23:12:00,0.17167381974248927,11.665646551987892,60.0,0,0
16000,11.71,353.58,5.0,MORTGAGE,Verified,19.73,23.0,-143 days +23:12:00,0.3076923076923077,10.858998997563564,30.0,0,1
16000,13.49,368.08,3.0,RENT,Not Verified,13.65,44.0,-206 days +01:36:00,0.3137254901960784,10.839580911706463,43.0,0,1
20000,16.77,494.59,2.0,RENT,Source Verified,13.5,18.0,-103 days +12:00:00,0.18518518518518517,11.589886506106357,60.0,0,0
25000,16.77,420.4,10.0,RENT,Verified,12.62,25.0,-279 days +00:48:00,0.30864197530864196,11.302204433654575,30.0,1,0
12000,15.27,287.19,9.0,MORTGAGE,Not Verified,10.37,13.0,-139 days +00:00:00,0.31235683644996043,10.556270966906512,23.0,0,1
30000,18.64,772.29,10.0,OWN,Source Verified,9.17,29.0,-151 days +20:00:00,0.25,11.695247021764184,29.0,1,0
12500,13.49,287.56,2.0,MORTGAGE,Verified,12.64,18.0,-194 days +05:36:00,0.500801282051282,10.125029822483365,52.0,0,1
25000,22.06,691.33,5.0,MORTGAGE,Source Verified,10.84,18.0,-160 days +17:36:00,0.26737967914438504,11.44571671527678,18.0,0,1
22800,17.27,569.96,8.0,RENT,Verified,10.02,20.0,-143 days +23:12:00,0.3352941176470588,11.127262984158243,26.0,1,0
21200,17.58,533.51,10.0,MORTGAGE,Verified,24.05,28.0,-206 days +01:36:00,0.451063829787234,10.757902880692196,60.0,0,0
20250,15.27,484.63,7.0,RENT,Verified,23.08,25.0,-98 days +14:24:00,0.5110539067231981,10.587190274268073,59.0,0,1
7000,22.06,193.58,5.0,RENT,Source Verified,11.76,12.0,-59 days +04:48:00,0.14,10.819778284410283,28.0,1,0
17000,17.58,427.82,3.0,RENT,Source Verified,19.73,17.0,-286 days +21:36:00,0.22486772486772486,11.233211562167625,42.0,1,0
12000,19.91,317.33,9.0,RENT,Verified,17.72,12.0,-96 days +16:00:00,0.12631578947368421,11.461632170582678,40.0,1,0
15000,11.71,331.48,7.0,MORTGAGE,Source Verified,4.52,23.0,-155 days +18:24:00,0.15,11.512925464970229,21.0,0,1
25000,21.28,680.28,10.0,RENT,Verified,19.25,13.0,-85 days +20:00:00,0.32894736842105265,11.238488619268468,12.0,1,0
15600,14.27,365.18,10.0,RENT,Not Verified,11.54,21.0,-227 days +17:36:00,0.156,11.512925464970229,48.0,1,0
15000,13.49,345.08,1.0,RENT,Verified,18.46,15.0,-96 days +16:00:00,0.4838709677419355,10.341742483467284,20.0,1,0
22000,16.77,544.04,3.0,RENT,Source Verified,20.79,22.0,-239 days +13:36:00,0.4,10.915088464214607,20.0,0,1
4250,13.49,97.77,7.0,RENT,Verified,18.12,15.0,-84 days +20:48:00,0.14166666666666666,10.308952660644293,49.0,0,1
22000,13.49,506.11,2.0,MORTGAGE,Verified,9.46,16.0,-223 days +20:00:00,0.29333333333333333,11.225243392518447,60.0,0,0
12650,17.27,316.23,2.0,RENT,Source Verified,12.86,27.0,-256 days +08:00:00,0.2056910569105691,11.02679245379461,33.0,0,1
20000,12.42,449.15,4.0,MORTGAGE,Verified,20.12,34.0,-334 days +04:48:00,0.36363636363636365,10.915088464214607,59.0,0,1
18000,18.64,463.38,9.0,MORTGAGE,Source Verified,11.29,31.0,-428 days +21:36:00,0.13636363636363635,11.790557201568507,56.0,0,1
15850,17.27,396.22,1.0,RENT,Not Verified,15.9,22.0,-87 days +19:12:00,0.5660714285714286,10.239959789157341,37.0,1,0
24000,12.69,542.28,10.0,MORTGAGE,Verified,8.05,28.0,-156 days +17:36:00,0.10909090909090909,12.301382825334498,27.0,1,0
19750,13.49,454.35,10.0,MORTGAGE,Verified,8.8,21.0,-280 days +00:00:00,0.32916666666666666,11.002099841204238,11.0,1,0
35000,19.03,908.5,4.0,MORTGAGE,Verified,13.06,35.0,-208 days +00:48:00,0.5833333333333334,11.002099841204238,10.0,1,0
24250,24.11,699.18,1.0,MORTGAGE,Verified,12.27,28.0,-208 days +00:48:00,0.22453703703703703,11.589886506106357,27.0,0,1
25000,17.58,629.14,10.0,RENT,Verified,18.85,24.0,-203 days +01:36:00,0.32894736842105265,11.238488619268468,26.0,0,1
30000,18.64,772.29,10.0,MORTGAGE,Verified,12.69,50.0,-345 days +00:48:00,0.2857142857142857,11.56171562913966,30.0,0,1
22000,12.69,497.09,6.0,MORTGAGE,Verified,11.98,22.0,-131 days +02:24:00,0.24000960038401536,11.425874087180578,60.0,0,0
16000,13.49,368.08,10.0,MORTGAGE,Source Verified,17.13,33.0,-226 days +18:24:00,0.25806451612903225,11.03488966402723,57.0,0,1
23700,17.58,596.43,5.0,RENT,Source Verified,13.17,27.0,-160 days +17:36:00,0.22391867122692316,11.569702695057769,36.0,0,1
20000,17.58,503.32,2.0,MORTGAGE,Verified,11.05,21.0,-156 days +17:36:00,0.16666666666666666,11.695247021764184,16.0,0,1
25000,24.11,720.8,4.0,MORTGAGE,Verified,8.3,31.0,-157 days +19:12:00,0.1724137931034483,11.884489021402711,14.0,0,1
13200,14.27,309.0,7.0,RENT,Not Verified,12.61,8.0,-84 days +20:48:00,0.28085106382978725,10.757902880692196,60.0,0,0
24000,12.69,542.28,3.0,MORTGAGE,Verified,25.54,38.0,-269 days +04:00:00,0.2823529411764706,11.350406535472453,30.0,1,0
25000,17.58,629.14,6.0,MORTGAGE,Verified,12.96,31.0,-158 days +18:24:00,0.3333333333333333,11.225243392518447,34.0,0,1
27000,12.42,606.35,7.0,MORTGAGE,Verified,12.84,37.0,-208 days +00:48:00,0.18,11.918390573078392,60.0,0,0
5250,17.58,132.12,10.0,MORTGAGE,Not Verified,23.45,23.0,-228 days +17:36:00,0.08898305084745763,10.985292722887856,60.0,0,0
17000,18.64,437.63,7.0,MORTGAGE,Source Verified,13.17,12.0,-206 days +01:36:00,0.4857142857142857,10.46310334047155,16.0,1,0
15000,15.96,364.46,10.0,RENT,Verified,23.75,20.0,-237 days +14:24:00,0.25862068965517243,10.968198289528557,57.0,0,1
22250,21.28,605.45,2.0,OWN,Verified,21.9,26.0,-261 days +05:36:00,0.39732142857142855,10.933106969717286,33.0,1,0
20000,17.58,503.32,7.0,RENT,Verified,17.15,8.0,-231 days +17:36:00,0.4166666666666667,10.778956289890028,21.0,0,1
15000,17.27,374.97,10.0,RENT,Not Verified,16.13,10.0,-366 days +18:24:00,0.36585365853658536,10.621327345686446,60.0,0,0
13000,17.27,324.98,7.0,RENT,Not Verified,15.31,17.0,-67 days +00:48:00,0.2604166666666667,10.81817700304331,9.0,0,1
14300,11.71,316.01,10.0,RENT,Verified,26.96,17.0,-252 days +08:48:00,0.4766666666666667,10.308952660644293,60.0,0,0
17625,17.58,443.55,10.0,RENT,Verified,27.27,16.0,-177 days +11:12:00,0.40988372093023256,10.668955394675699,56.0,0,1
25000,19.03,648.93,7.0,MORTGAGE,Verified,22.08,23.0,-111 days +10:24:00,0.36764705882352944,11.127262984158243,1.0,0,1
16000,18.64,411.89,1.0,RENT,Source Verified,19.03,27.0,-151 days +20:00:00,0.2909090909090909,10.915088464214607,42.0,0,1
12000,12.42,269.49,10.0,RENT,Verified,6.69,13.0,-144 days +23:12:00,0.21052631578947367,10.950806546816688,52.0,0,1
13200,17.58,332.19,9.0,MORTGAGE,Not Verified,15.33,16.0,-193 days +06:24:00,0.165,11.289781913656018,60.0,0,0
35000,19.42,916.03,10.0,OWN,Verified,18.11,20.0,-268 days +04:00:00,0.25547445255474455,11.827736204810263,54.0,0,1
30000,22.06,829.6,5.0,MORTGAGE,Verified,14.7,19.0,-159 days +17:36:00,0.375,11.289781913656018,25.0,0,1
14000,13.49,322.07,10.0,MORTGAGE,Source Verified,24.73,31.0,-164 days +15:12:00,0.208955223880597,11.112447898373103,60.0,0,0
15000,14.65,354.1,8.0,RENT,Not Verified,17.21,17.0,-217 days +20:48:00,0.2727272727272727,10.915088464214607,26.0,0,1
12000,19.03,311.49,5.0,RENT,Verified,17.16,22.0,-131 days +02:24:00,0.15,11.289781913656018,30.0,0,1
35000,18.64,901.01,3.0,RENT,Verified,12.0,20.0,-331 days +06:24:00,0.25,11.84939770159144,60.0,0,0
14000,20.89,377.89,3.0,MORTGAGE,Not Verified,20.04,30.0,-134 days +02:24:00,0.08860759493670886,11.970350312009105,16.0,0,1
15000,18.64,386.15,6.0,OWN,Verified,13.34,17.0,-145 days +23:12:00,0.3,10.819778284410283,16.0,1,0
12600,20.3,335.93,6.0,MORTGAGE,Source Verified,20.05,19.0,-279 days +00:48:00,0.19384615384615383,11.082142548877775,6.0,1,0
13000,15.96,315.86,10.0,MORTGAGE,Source Verified,11.99,32.0,-206 days +01:36:00,0.09572901325478646,11.818938494106733,30.0,0,1
26300,23.13,743.38,1.0,MORTGAGE,Source Verified,15.06,26.0,-276 days +00:48:00,0.4046153846153846,11.082142548877775,22.0,1,0
12000,19.03,311.49,4.0,MORTGAGE,Not Verified,15.3,23.0,-169 days +15:12:00,0.18461538461538463,11.082142548877775,52.0,0,1
35000,22.06,967.86,10.0,MORTGAGE,Verified,14.71,38.0,-219 days +21:36:00,0.3672612801678909,11.464785089642293,60.0,0,0
11100,15.96,269.7,6.0,OWN,Not Verified,20.49,21.0,-186 days +08:48:00,0.4269230769230769,10.165851817003619,40.0,1,0
24000,21.67,658.36,7.0,RENT,Verified,19.93,42.0,-170 days +14:24:00,0.2823529411764706,11.350406535472453,30.0,0,1
22000,14.65,519.35,10.0,MORTGAGE,Verified,27.9,34.0,-271 days +03:12:00,0.2573099415204678,11.356271654924852,38.0,1,0
30000,20.89,809.75,5.0,MORTGAGE,Verified,14.6,37.0,-321 days +09:36:00,0.3125,11.472103470449973,16.0,0,1
16450,17.27,411.22,6.0,RENT,Verified,24.85,18.0,-237 days +14:24:00,0.4328947368421053,10.545341438708522,50.0,0,1
24000,19.03,622.97,1.0,RENT,Verified,17.67,12.0,-62 days +03:12:00,0.34285714285714286,11.156250521031495,9.0,0,1
35000,19.42,916.03,10.0,MORTGAGE,Verified,16.72,37.0,-345 days +00:48:00,0.1891891891891892,12.128111104060462,50.0,0,1
6200,19.42,162.27,8.0,RENT,Source Verified,11.35,19.0,-92 days +16:00:00,0.11272727272727273,10.915088464214607,32.0,0,1
20000,15.96,485.94,10.0,MORTGAGE,Verified,23.54,22.0,-199 days +03:12:00,0.3333333333333333,11.002099841204238,45.0,0,1
20000,17.27,499.96,10.0,RENT,Source Verified,23.08,21.0,-116 days +08:00:00,0.35393218659304876,10.942137500031555,38.0,1,0
12300,19.91,325.26,6.0,MORTGAGE,Verified,24.91,25.0,-167 days +14:24:00,0.3,10.621327345686446,54.0,0,1
18950,19.03,491.89,3.0,MORTGAGE,Verified,13.99,20.0,-172 days +13:36:00,0.38282828282828285,10.809727948556782,39.0,0,1
20000,13.49,460.1,3.0,MORTGAGE,Source Verified,20.62,10.0,-98 days +14:24:00,0.36363636363636365,10.915088464214607,13.0,1,0
35000,22.35,973.64,10.0,RENT,Verified,12.95,20.0,-158 days +18:24:00,0.24475524475524477,11.870599909242044,48.0,1,0
24000,19.03,622.97,10.0,RENT,Verified,23.74,20.0,-142 days +23:12:00,0.24489795918367346,11.49272275765271,60.0,0,0
18800,18.25,479.96,1.0,RENT,Not Verified,16.15,18.0,-100 days +13:36:00,0.40869565217391307,10.736396675471232,13.0,1,0
15000,15.27,358.98,10.0,RENT,Verified,11.88,16.0,-205 days +02:24:00,0.5172413793103449,10.275051108968611,60.0,0,0
25975,22.06,718.29,10.0,MORTGAGE,Verified,24.85,28.0,-256 days +08:00:00,0.39356060606060606,11.097410021008562,60.0,0,0
10600,6.0,248.13,10.0,MORTGAGE,Not Verified,28.78,45.0,-211 days +23:12:00,0.1962962962962963,10.896739325546411,53.0,0,1
9600,17.27,239.99,10.0,RENT,Verified,12.9,14.0,-307 days +14:24:00,0.24,10.596634733096073,32.0,0,1
25900,16.77,640.49,10.0,RENT,Verified,22.94,41.0,-156 days +17:36:00,0.41774193548387095,11.03488966402723,43.0,0,1
3125,16.77,77.28,10.0,MORTGAGE,Source Verified,9.56,31.0,-219 days +20:48:00,0.023148148148148147,11.813030057420567,34.0,0,1
28000,18.64,720.81,1.0,RENT,Verified,23.15,38.0,-137 days +01:36:00,0.21705426356589147,11.76756768334381,33.0,0,1
18000,15.27,430.78,8.0,RENT,Verified,22.08,15.0,-239 days +13:36:00,0.36,10.819778284410283,23.0,1,0
14000,14.65,330.5,8.0,RENT,Source Verified,22.33,19.0,-144 days +23:12:00,0.1728395061728395,11.302204433654575,60.0,0,0
14125,19.42,369.69,2.0,RENT,Verified,22.78,47.0,-171 days +13:36:00,0.27903990517581984,10.832102034099115,53.0,1,0
12000,14.65,283.28,4.0,RENT,Not Verified,12.78,20.0,-415 days +00:48:00,0.3,10.596634733096073,32.0,0,1
13600,18.64,350.11,10.0,RENT,Verified,12.85,22.0,-177 days +10:24:00,0.20054264480358616,11.124553434288242,44.0,0,1
14400,12.42,323.39,10.0,MORTGAGE,Not Verified,9.89,15.0,-98 days +14:24:00,0.144,11.512925464970229,41.0,0,1
12800,14.65,302.17,4.0,RENT,Source Verified,23.48,20.0,-158 days +17:36:00,0.3282051282051282,10.571316925111784,40.0,1,0
35000,11.71,773.44,10.0,MORTGAGE,Verified,19.9,33.0,-190 days +06:24:00,0.3482587064676617,11.517913006481267,60.0,0,0
35000,14.27,819.3,10.0,MORTGAGE,Verified,17.72,41.0,-339 days +03:12:00,0.35714285714285715,11.49272275765271,40.0,0,1
15000,18.25,382.95,7.0,MORTGAGE,Source Verified,14.35,31.0,-170 days +13:36:00,0.3333333333333333,10.714417768752456,12.0,0,1
12000,15.27,287.19,1.0,RENT,Not Verified,16.85,25.0,-114 days +08:00:00,0.23076923076923078,10.858998997563564,46.0,0,1
30400,21.28,827.22,3.0,MORTGAGE,Verified,7.42,36.0,-183 days +09:36:00,0.27636363636363637,11.608235644774552,60.0,0,0
13200,14.27,309.0,4.0,MORTGAGE,Not Verified,18.34,33.0,-147 days +21:36:00,0.176,11.225243392518447,16.0,1,0
20000,15.27,478.64,8.0,RENT,Verified,16.85,29.0,-143 days +22:24:00,0.26666666666666666,11.225243392518447,26.0,1,0
12000,8.9,248.52,10.0,MORTGAGE,Source Verified,9.6,31.0,-144 days +23:12:00,0.2,11.002099841204238,60.0,0,0
19000,9.91,402.86,10.0,MORTGAGE,Not Verified,15.21,19.0,-217 days +22:24:00,0.2375,11.289781913656018,51.0,0,1
10000,21.67,274.32,3.0,RENT,Verified,4.62,10.0,-90 days +16:48:00,0.20606235446846216,10.78991683637612,20.0,0,1
24925,17.27,623.08,10.0,MORTGAGE,Verified,23.2,23.0,-332 days +05:36:00,0.21129864955366603,11.678109340343262,52.0,1,0
18225,19.91,481.94,7.0,MORTGAGE,Verified,24.66,32.0,-238 days +14:24:00,0.3142241379310345,10.968198289528557,4.0,1,0
20000,21.28,544.23,5.0,MORTGAGE,Verified,17.0,15.0,-132 days +03:12:00,0.37037037037037035,10.896739325546411,9.0,1,0
20000,20.3,533.23,10.0,MORTGAGE,Verified,20.2,26.0,-198 days +03:12:00,0.23809523809523808,11.33857207782545,10.0,1,0
17100,14.27,400.29,3.0,MORTGAGE,Verified,15.03,41.0,-270 days +03:12:00,0.1819148936170213,11.451050061252142,57.0,0,1
20000,11.71,441.97,1.0,RENT,Verified,16.4,35.0,-214 days +21:36:00,0.11173184357541899,12.095141084822892,42.0,0,1
16000,12.69,361.52,10.0,RENT,Not Verified,20.16,42.0,-213 days +22:24:00,0.22857142857142856,11.156250521031495,48.0,0,1
7400,17.58,186.23,10.0,MORTGAGE,Verified,11.25,47.0,-133 days +02:24:00,0.1165758215444721,11.058448668157885,51.0,0,1
14500,18.64,373.28,2.0,MORTGAGE,Not Verified,7.42,17.0,-95 days +16:00:00,0.36895674300254455,10.578979797857352,19.0,1,0
20000,11.71,441.97,4.0,MORTGAGE,Verified,16.36,29.0,-132 days +03:12:00,0.3076923076923077,11.082142548877775,6.0,1,0
35000,11.71,773.44,10.0,MORTGAGE,Verified,12.23,42.0,-203 days +00:48:00,0.4268292682926829,11.314474526246391,28.0,1,0
31825,21.67,873.02,3.0,RENT,Verified,24.29,11.0,-109 days +10:24:00,0.475,11.112447898373103,39.0,0,1
12000,14.27,280.91,1.0,RENT,Verified,16.73,35.0,-124 days +05:36:00,0.17142857142857143,11.156250521031495,27.0,0,1
15000,13.49,345.08,7.0,MORTGAGE,Source Verified,12.05,50.0,-291 days +20:00:00,0.1595744680851064,11.451050061252142,60.0,0,0
35000,17.27,874.93,6.0,MORTGAGE,Verified,21.84,35.0,-231 days +16:48:00,0.28688524590163933,11.711776323715394,29.0,0,1
34000,11.71,751.34,10.0,MORTGAGE,Verified,11.39,37.0,-216 days +20:48:00,0.5230769230769231,11.082142548877775,25.0,0,1
12000,7.9,242.75,10.0,MORTGAGE,Not Verified,12.55,14.0,-211 days +23:12:00,0.24,10.819778284410283,46.0,0,1
12000,15.27,287.19,4.0,RENT,Not Verified,11.65,6.0,-361 days +19:12:00,0.25,10.778956289890028,60.0,0,0
25000,10.65,539.21,4.0,OWN,Verified,22.47,41.0,-165 days +14:24:00,0.6510416666666666,10.555812738575819,60.0,0,0
12600,19.42,329.77,3.0,RENT,Source Verified,17.74,20.0,-81 days +20:00:00,0.2290909090909091,10.915088464214607,60.0,0,0
25000,14.27,585.22,8.0,RENT,Verified,13.13,9.0,-66 days +00:48:00,0.5208333333333334,10.778956289890028,48.0,0,1
31000,12.42,696.18,10.0,MORTGAGE,Source Verified,14.14,14.0,-153 days +18:24:00,0.3229166666666667,11.472103470449973,5.0,0,1
20000,15.27,478.64,3.0,MORTGAGE,Verified,20.03,36.0,-183 days +09:36:00,0.2222222222222222,11.407564949312402,46.0,0,1
20000,19.91,528.88,10.0,RENT,Verified,14.02,36.0,-184 days +08:48:00,0.11428571428571428,12.072541252905651,10.0,0,1
16000,11.71,353.58,2.0,RENT,Source Verified,14.3,17.0,-163 days +15:12:00,0.3333333333333333,10.778956289890028,25.0,0,1
18000,18.25,459.54,10.0,MORTGAGE,Verified,14.6,29.0,-141 days +23:12:00,0.23076923076923078,11.26446410567173,12.0,0,1
30000,19.42,785.17,8.0,MORTGAGE,Verified,8.45,19.0,-150 days +20:00:00,0.30612244897959184,11.49272275765271,27.0,0,1
15000,19.91,396.66,10.0,OWN,Verified,20.99,45.0,-220 days +20:48:00,0.1744186046511628,11.362102575235644,7.0,1,0
28000,14.27,655.44,1.0,RENT,Verified,19.86,48.0,-181 days +10:24:00,0.37333333333333335,11.225243392518447,60.0,0,0
12800,17.27,319.98,2.0,RENT,Source Verified,15.12,15.0,-119 days +08:00:00,0.27705627705627706,10.74073507706983,27.0,0,1
6000,17.27,149.99,1.0,RENT,Source Verified,20.45,15.0,-146 days +22:24:00,0.08823529411764706,11.127262984158243,41.0,0,1
8575,10.65,184.95,10.0,MORTGAGE,Not Verified,20.78,18.0,-252 days +10:24:00,0.1824468085106383,10.757902880692196,60.0,0,0
19000,11.71,419.87,5.0,MORTGAGE,Verified,13.79,20.0,-232 days +16:48:00,0.33043478260869563,10.959540226785442,39.0,0,1
21000,12.42,471.61,9.0,MORTGAGE,Verified,21.43,24.0,-289 days +20:00:00,0.2174475796013461,11.478075187534483,18.0,0,1
12000,12.69,271.14,7.0,MORTGAGE,Not Verified,7.14,27.0,-163 days +16:00:00,0.21052631578947367,10.950806546816688,9.0,0,1
18000,17.58,452.98,5.0,RENT,Verified,10.33,12.0,-99 days +14:24:00,0.5,10.491274217438248,10.0,1,0
20000,17.27,499.96,10.0,MORTGAGE,Verified,16.34,34.0,-170 days +14:24:00,0.21551724137931033,11.438201918774292,38.0,0,1
12000,8.9,248.52,4.0,MORTGAGE,Not Verified,8.98,19.0,-135 days +02:24:00,0.24,10.819778284410283,60.0,0,0
15500,21.67,425.19,1.0,RENT,Verified,20.4,6.0,-55 days +04:48:00,0.44285714285714284,10.46310334047155,47.0,0,1
14400,19.42,376.88,8.0,MORTGAGE,Not Verified,9.23,38.0,-194 days +05:36:00,0.20930232558139536,11.138959023921435,60.0,0,0
14000,20.3,373.26,10.0,RENT,Verified,19.83,44.0,-192 days +06:24:00,0.3181818181818182,10.691944912900398,38.0,1,0
25875,23.13,731.37,10.0,MORTGAGE,Verified,21.64,24.0,-475 days +04:48:00,0.2875,11.407564949312402,60.0,0,0
27000,14.65,637.38,10.0,MORTGAGE,Verified,21.67,24.0,-204 days +02:24:00,0.54,10.819778284410283,52.0,0,1
19200,17.58,483.18,1.0,MORTGAGE,Verified,10.47,14.0,-297 days +17:36:00,0.24,11.289781913656018,58.0,0,1
13100,19.03,340.04,3.0,RENT,Source Verified,20.97,28.0,-194 days +05:36:00,0.3275,10.596634733096073,16.0,1,0
23975,22.35,666.95,10.0,RENT,Verified,22.8,31.0,-134 days +02:24:00,0.33767605633802816,11.170435156023453,6.0,0,1
25000,16.77,618.23,10.0,MORTGAGE,Verified,8.44,18.0,-190 days +06:24:00,0.4494786048184106,10.926298127787955,26.0,0,1
